full_name,field,truncated_field,band,chip,coadd_path,ecsv_path,discoverydate,EXPTIMEE,DITHTYP,DITHRAD,DITH_REP,NINT,ROTOFF,RA,DEC,psfS_CM,aperS_CM,autoS_CM,Radius,SNR,Elongation,Distance,Separation,Survey_Crsmtch,Survey Crsmtch,aperMag,autoMag,aperMag_Err,psfMag_Err,autoME_CM,apMag,psfMag,Mag_Err_Crsmtch,Mag_Err,apMag2,psfME_CM,Mag,apMag_Err,aperME_CM,apMag2_Err,autoMag_Err,field_date,days_since_discovery,role,objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified,status
AT2024rwy,field16007-2024-07-30,field16007,J,C1,/mnt/photometry/AT2024rwy/field16007-2024-07-30/J/stack/coadd.Open-J.01475283-01475319.C1.fits,/mnt/photometry/AT2024rwy/field16007-2024-07-30/J/stack/GRB_J_C1_Data_VHS_01475319.ecsv,2024-07-27,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,302.80123,-0.08435,2.0,2.0,2.0,1.07,32.1,1.085,0.49013,0.23123,,,18.015,17.795,0.04,0.038,0.634,,17.98,,,,0.449,,,0.413,,0.046,2024-07-30,3,sci,159410,AT,2024rwy,302.8013207,-0.0844592,,,,48,ZTF,48.0,ZTF,20.1485,111.0,r,"Daniel Perley (LJMU), Christoffer Fremling (Caltech), Theophile du Laz (Caltech) on behalf of ZTF",8/11/24 0:22,ZTF24aaxwmct,2024TNSTR2875....1P,,8/11/24 0:22,8/11/24 0:22,
AT2024rwy,field16006-2024-07-30,field16006,J,C2,/mnt/photometry/AT2024rwy/field16006-2024-07-30/J/stack/coadd.Open-J.01475243-01475279.C2.fits,/mnt/photometry/AT2024rwy/field16006-2024-07-30/J/stack/GRB_J_C2_Data_VHS_01475279.ecsv,2024-07-27,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,302.80118,-0.08447,1.0,2.0,1.0,1.13,13.91,1.179,0.50725,0.23438,,,18.128,18.195,0.087,0.096,0.234,,18.28,,,,0.149,,,0.301,,0.1,2024-07-30,3,sci,159410,AT,2024rwy,302.8013207,-0.0844592,,,,48,ZTF,48.0,ZTF,20.1485,111.0,r,"Daniel Perley (LJMU), Christoffer Fremling (Caltech), Theophile du Laz (Caltech) on behalf of ZTF",8/11/24 0:22,ZTF24aaxwmct,2024TNSTR2875....1P,,8/11/24 0:22,8/11/24 0:22,
AT2024qsu,field1532-2024-07-31,field1532,J,C2,/mnt/photometry/AT2024qsu/field1532-2024-07-31/J/stack/coadd.Open-J.01482495-01482531.C2.fits,/mnt/photometry/AT2024qsu/field1532-2024-07-31/J/stack/GRB_J_C2_Data_VHS_01482531.ecsv,2024-07-30,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,287.99217,-64.71113,0.0,0.0,0.0,1.86,22.25,1.409,0.32956,-1.0,,,18.228,17.472,0.068,0.115,99.0,,18.153,,,,99.0,,,99.0,,0.088,2024-07-31,1,sci,158590,AT,2024qsu,287.992001,-64.711184,,,,59,GOTO,59.0,GOTO,19.84,120.0,L,"A. Kumar, M. Kennedy, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, D. O'Neill, on behalf of GOTO collaboration",7/31/24 13:12,GOTO24eat,2024TNSTR2676....1K,,7/31/24 13:12,7/31/24 13:12,
AT2024qir,field16030-2024-07-30,field16030,J,C4,/mnt/photometry/AT2024qir/field16030-2024-07-30/J/stack/coadd.Open-J.01476215-01476531.C4.fits,/mnt/photometry/AT2024qir/field16030-2024-07-30/J/stack/GRB_J_C4_Data_VHS_01476531.ecsv,2024-07-26,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,330.13288,-0.65922,1.0,1.0,2.0,1.6,36.57,1.208,1.53534,0.12397,,,18.03,17.239,0.042,0.058,0.794,,18.013,,,,0.019,,,0.003,,0.047,2024-07-30,4,sci,158273,AT,2024qir,330.1328123,-0.659640849,,,,4,Pan-STARRS,4.0,Pan-STARRS,19.74,26.0,w,"K. C. Chambers, T. de Boer, J. Herman, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",7/28/24 14:32,PS24hdt,2024TNSTR2629....1C,,7/28/24 14:32,7/28/24 14:32,
AT2024fln,field4820-2024-03-08,field4820,J,C4,/mnt/photometry/AT2024fln/field4820-2024-03-08/J/stack/coadd.Open-J.01022563-01022599.C4.fits,/mnt/photometry/AT2024fln/field4820-2024-03-08/J/stack/GRB_J_C4_Data_VHS_01022599.ecsv,2024-03-22,8.58,Circle,60.0,1,10,48.0,269.78916,-45.28158,2.0,2.0,2.0,1.09,40.95,2.127,0.36889,0.10861,,,17.289,16.903,0.031,0.026,0.625,,17.292,,,,0.237,,,0.239,,0.036,2024-03-08,-14,sci,149043,AT,2024fln,269.789292,-45.281539,,,,24,GaiaAlerts,24.0,GaiaAlerts,17.64,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",4/3/24 14:10,Gaia24bct,2024TNSTR.909....1H,,4/3/24 14:10,4/3/24 14:10,
AT2024dtu,field4779-2024-03-08,field4779,J,C3,/mnt/photometry/AT2024dtu/field4779-2024-03-08/J/stack/coadd.Open-J.01020883-01020919.C3.fits,/mnt/photometry/AT2024dtu/field4779-2024-03-08/J/stack/GRB_J_C3_Data_VHS_01020919.ecsv,2024-03-04,8.58,Circle,60.0,1,10,48.0,203.86,-44.82248,0.0,0.0,0.0,0.79,47.62,1.213,0.11259,-1.0,,,17.321,17.259,0.025,0.023,99.0,,17.33,,,,99.0,,,99.0,,0.032,2024-03-08,4,sci,147758,AT,2024dtu,203.859958,-44.822469,,,,54,BraTS,54.0,BraTS,14.7,0.0,Other,"E. Pimentel, C. Barreto, C. Colesanti, C. Jacques, J. Amancio, J. Ribeiro, L. Amaral,M. Domingues, P. Holvorcem, T. Napoleao",3/4/24 19:45,"BraTS-SON-T2-053, MASTER OT J133526.28-444920.9, Gaia24azz",2024TNSTR.595....1P,,3/4/24 19:45,3/18/24 17:12,
AT2024elb,field10868-2024-03-14,field10868,J,C3,/mnt/photometry/AT2024elb/field10868-2024-03-14/J/stack/coadd.Open-J.01045563-01045599.C3.fits,/mnt/photometry/AT2024elb/field10868-2024-03-14/J/stack/GRB_J_C3_Data_2MASS_01045599.ecsv,2024-03-13,8.58,Circle,60.0,1,10,48.0,111.53989,-19.04561,0.0,3.0,0.0,1.1,170.89,1.141,0.88796,-1.0,,,15.525,15.135,0.008,0.015,99.0,,15.432,,,,99.0,,,99.0,,0.007,2024-03-14,1,sci,148310,AT,2024elb,111.5396268,-19.04560679,,,,18,ATLAS,18.0,ATLAS,18.244,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, A. Lawrence, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt (Oxford/QUB), K. W. Smith, D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, P. Ramsden, C. R. Angus (Queen's University Belfast), A. Aamer (QUB/Birmingham), L. Shingles (GSI/QUB), S. Srivastav, J. Gillanders, L. Rhodes, A. Andersson, H. Stevance (Oxford), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. Sommer (LMU/QUB)",3/16/24 20:43,ATLAS24dvq,2024TNSTR.715....1T,,3/16/24 20:44,3/16/24 20:44,
AT2024eiw,field10271-2024-03-10,field10271,J,C4,/mnt/photometry/AT2024eiw/field10271-2024-03-10/J/stack/coadd.Open-J.01031647-01031683.C4.fits,/mnt/photometry/AT2024eiw/field10271-2024-03-10/J/stack/GRB_J_C4_Data_2MASS_01031683.ecsv,2024-03-13,8.58,Circle,60.0,1,10,48.0,109.85243,-21.20982,2.0,2.0,2.0,0.96,342.87,1.047,0.16345,0.1116,,,13.731,13.679,0.004,0.004,0.397,,13.717,,,,0.359,,,0.345,,0.004,2024-03-10,-3,sci,148253,AT,2024eiw,109.852458,-21.209781,,,,24,GaiaAlerts,24.0,GaiaAlerts,13.8,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",3/16/24 17:30,Gaia24ayw,2024TNSTR.717....1H,,3/16/24 17:30,3/16/24 17:30,
AT2024eel,field9959-2024-03-09,field9959,J,C3,/mnt/photometry/AT2024eel/field9959-2024-03-09/J/stack/coadd.Open-J.01026011-01026047.C3.fits,/mnt/photometry/AT2024eel/field9959-2024-03-09/J/stack/GRB_J_C3_Data_VHS_01026047.ecsv,2024-03-09,8.58,Circle,60.0,1,10,48.0,88.36654,-22.14308,0.0,0.0,0.0,0.83,20.11,1.415,0.36769,-1.0,,,18.322,18.367,0.057,0.055,99.0,,18.459,,,,99.0,,,99.0,,0.067,2024-03-09,0,sci,148122,AT,2024eel,88.366625,-22.143011,,,,24,GaiaAlerts,24.0,GaiaAlerts,18.57,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",3/11/24 15:37,Gaia24axf,2024TNSTR.655....1H,,3/11/24 15:37,3/11/24 15:37,
AT2024bcj,field13298-2024-01-18,field13298,J,C1,/mnt/photometry/AT2024bcj/field13298-2024-01-18/J/stack/coadd.Open-J.00900650-00900686.C1.fits,/mnt/photometry/AT2024bcj/field13298-2024-01-18/J/stack/GRB_J_C1_Data_VHS_00900686.ecsv,2024-01-20,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,85.15573,-9.34193,0.0,0.0,0.0,1.08,498.65,1.124,0.31012,-1.0,,,13.278,13.071,0.003,0.008,99.0,,13.133,,,,99.0,,,99.0,,0.002,2024-01-18,-2,sci,145179,AT,2024bcj,85.155667,-9.341989,,,,24,GaiaAlerts,24.0,GaiaAlerts,16.3,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",1/29/24 12:23,Gaia24ajz,2024TNSTR.276....1H,,1/29/24 12:23,1/29/24 12:23,
AT2024axt,field13298-2024-01-18,field13298,J,C4,/mnt/photometry/AT2024axt/field13298-2024-01-18/J/stack/coadd.Open-J.00900650-00900686.C4.fits,/mnt/photometry/AT2024axt/field13298-2024-01-18/J/stack/GRB_J_C4_Data_VHS_00900686.ecsv,2024-01-20,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,85.76311,-9.8701,0.0,0.0,0.0,1.27,386.74,1.153,0.42162,-1.0,,,13.721,13.517,0.004,0.038,99.0,,14.833,,,,99.0,,,99.0,,0.003,2024-01-18,-2,sci,145057,AT,2024axt,85.763125,-9.870219,,,,24,GaiaAlerts,24.0,GaiaAlerts,16.88,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",1/28/24 11:14,Gaia24aju,2024TNSTR.271....1H,,1/28/24 11:14,1/28/24 11:14,
AT2024ase,field13298-2024-01-18,field13298,J,C3,/mnt/photometry/AT2024ase/field13298-2024-01-18/J/stack/coadd.Open-J.00900650-00900686.C3.fits,/mnt/photometry/AT2024ase/field13298-2024-01-18/J/stack/GRB_J_C3_Data_VHS_00900686.ecsv,2024-01-20,8.58,Circle,60.0,1,10,9223372036854775807:9223372036854775807:000NaN,85.24265,-9.75181,2.0,2.0,2.0,1.07,376.4,1.197,0.11446,0.04398,,,13.719,13.662,0.004,0.003,0.213,,13.679,,,,0.196,,,0.156,,0.003,2024-01-18,-2,sci,144901,AT,2024ase,85.242625,-9.751831,,,,24,GaiaAlerts,24.0,GaiaAlerts,15.66,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",1/24/24 10:58,Gaia24ain,2024TNSTR.242....1H,,1/24/24 10:58,1/24/24 10:58,
